ID,true,pred
TRAIN_22017,운전원 및 유도자 안전교육 강화를 통한 재발 방지 대책 수립.,
TRAIN_22018,목재류 운반 시 손수레 사용금지 및 지게차 운반과 작업주의 안전교육 철저를 통한 재발 방지 대책.,
TRAIN_22019,근로자 통행로 확보를 위한 발판 설치와 현장 근로자 안전교육을 통한 의식 전환 및 안전시설물 설치 상태의 일제 점검.,
TRAIN_22020,작업자 관리 감독 및 안전교육 강화와 병원 진료 및 산재처리에 대한 조치 계획.,
TRAIN_22021,건설공사 중 작업자 안전모 등의 안전보호장비 착용 준수 및 건설공사 안전사고 방지 사항 알림.,
TRAIN_22022,작업 전 타설공 특별안전교육 실시와 산업재해조사표 제출을 통한 재발 방지 대책 마련.,
TRAIN_22023,안전교육 실시와 작정자 안전교육을 통한 재발 방지 대책.,
TRAIN_22024,현장 점검 및 재발 방지 교육을 통한 같은 사고 발생 방지 조치.,
TRAIN_22025,안전관리 철저에 대한 재발 방지 대책과 향후 조치 계획.,
TRAIN_22026,특별안전교육 실시와 개인보호장구 착용을 통한 안전사고 예방 및 현장 안전 점검 실시.,
TRAIN_22027,안전교육 및 수시 점검을 포함한 부상 근로자가 원하는 방향으로의 조치 계획.,
TRAIN_22028,작업자 안전교육 실시와 시공사에 안전사고 발생 방지를 위한 조치.,
TRAIN_22029,가시설 해체 작업자에 대한 안전교육 철저와 안전관리자 상주를 통한 위험작업 사전 차단 및 안전기준 준수 여부 확인.,
TRAIN_22030,작업자 안전교육 철저 및 안전장구류 착용 확인 후 작업 실시,
TRAIN_22031,"근로자 보호구 착용, 지도 등 조치 및 적정공기 산정에 대한 재발 방지 노력.",
TRAIN_22032,"작업순서 준수 및 관리감독 철저, 특별안전교육 실시와 작업전 안전교육 철저, 관리감독 철저, 분야별 관리감독자의 특별안전교육 실시 확인을 통한 재발 방지 대책 마련.",
TRAIN_22033,사전안전교육 실시를 통한 재발 방지 대책 및 향후 조치 계획.,
TRAIN_22034,"작업자 안전관리교육 실시와 작업 중 안전장비 착용 재차 확인 교육, 부상자 회복상태 확인 및 공사장 안전교육 재실시.",
TRAIN_22035,정리정돈 및 안전교육 실시를 통한 재발 방지 대책과 향후 조치 계획.,
TRAIN_22036,작업장 안전교육 및 사고처리와 현장안전교육 실시.,
TRAIN_22037,전 공종별 특별안전교육 실시와 작업도구 안전교육 강화 및 현장 안전 관리 감독 철저에 대한 재발 방지 대책.,
TRAIN_22038,현장 안전교육 실시를 통한 재발 방지 대책 및 향후 조치 계획.,
TRAIN_22039,바닥 평탄화에 대한 재발 방지 대책과 향후 조치 계획.,
TRAIN_22040,작업중지 후 안전시설 현장점검과 고소작업 위험성 안전교육 실시.,
TRAIN_22041,"재해사례 전파 및 교육을 통한 유사, 동종 재해 예방과 이동식 틀비계 사용 시 상부 자재 적치 금지에 대한 산재처리 진행.",
TRAIN_22042,노동부와 LH의 안전사고조사를 통해 작업자에 대한 안전 조치 여부를 확인하고 면밀한 원인 분석을 파악한 후 관련 교육 및 현장 안전 관리 강화를 위한 조치.,
TRAIN_22043,작업전 안전교육 실시를 통한 재발 방지 대책 및 향후 조치 계획.,
TRAIN_22044,석공사(돌붙이기) 안전교육 실시와 안전교육 철저를 통한 재발 방지 대책 마련.,
TRAIN_22045,"작업 전 사전 위험성 평가 실시, 1차 안전교육 및 투입 직전 TBM 실시, 작업 시 중점 위험작업구간 안전감시단 배치, 작업자 안전대 착용 및 안전고리 체결 상태 확인, 사다리 고정 및 안전난간대 설치 상태 확인, 위험행동 적발 시 경고장 발부, 향후 작업 전, 중, 후 안전교육 실시 및 안전장비 점검 강화, 안전감시단 배치로 인한 재발 방지 대책 마련.",
TRAIN_22046,사고사례전파 및 감리자 지도에 대한 재발 방지 대책과 향후 조치 계획.,
TRAIN_22047,"상부 붕괴 가능성을 제거한 후 작업을 진행하고, 가시설 설치 구간에 대해 중점 관리하여 동일 사고의 재발을 방지하는 조치.",
TRAIN_22048,"관리감독 현장지도 활동 강화와 협착사고 예방을 위한 TBM 활동 시 교육 전파 강화, 현장 안전 관리 강화 및 동종 사고 방지 사례 전파를 위한 공문 발송 예정.",
TRAIN_22049,안전사고 방지를 위한 근로자 안전교육 실시.,
TRAIN_22050,장비운전자 안전교육 실시와 안전대 착용 확인을 통한 재발 방지 대책 마련.,
TRAIN_22051,작업 전 근로자 교육 철저 및 현장별 수시 안전점검 실시.,
TRAIN_22052,공사 완료로 인한 해결 완료.,
TRAIN_22053,자재운반 시 관리감독자 및 신호수 배치와 안전교육 실시 및 현장 관리 철저에 대한 조치 계획.,
TRAIN_22054,정리정돈을 통한 전도 유발 위험 요인 제거와 2차 피해 방지를 위한 작업 장 주변 정리 조치.,
TRAIN_22055,안전관리 철저에 대한 재발 방지 대책과 향후 조치 계획.,
TRAIN_22056,공정별 전문가 작업장 배치와 미숙련자 작업 중지 조치.,
TRAIN_22057,안전교육 실시를 통한 재발 방지 대책과 향후 조치 계획.,
TRAIN_22058,사고사례 전파를 통한 동종 재해 예방 및 근로자 안전교육 실시,
TRAIN_22059,"장비 투입 전 특별교육 실시, 작업장소 구획 및 신호수 배치, 작업 지휘자 상주 관리, 장비 이동 전 이동통로 확인 및 소단 기울기 적정 안식각 유지, 향후 재발 방지 대책에 따른 현장 관리 필요.",
TRAIN_22060,작업 전 자재 취급방법 및 주의 사항 교육 실시와 교육 강화에 따른 재발 방지 대책.,
TRAIN_22061,철근작업 시 발생 위험요인 인지 교육 및 위험요소 작업 시 안전조치 철저.,
TRAIN_22062,"발주처, 건설사업관리단, 시공사 합동 안전점검 실시와 장비 안전교육, 위험 작업 숙련공 투입, 작업 시작 전 신호수 교육 철저, 주기적인 안전점검 및 교육, 안전시설물 보완을 통한 안전사고 미발생.",
TRAIN_22063,작업 시작 전 신규자 및 근로자에 대한 정기교육과 안전장비 착용을 통한 안전사고 예방과 정기교육 시 전체 근로자에게 사고 개요 설명 후 해체작업 안전조치 교육 및 관리감독자에게 공정별 작업구역 분리 지시.,
TRAIN_22064,현장조사 및 재발방지 교육 실시와 현장점검을 통한 재발 방지 대책.,
TRAIN_22065,안전교육 수시 실시와 안전관리 철저를 통한 재발 방지 대책 및 향후 조치 계획.,
TRAIN_22066,도구를 이용한 작업방법 재교육 및 작업자 특별교육 실시와 TBM 시 수시교육 및 정기안전교육에서 사고사례 교육 실시.,
TRAIN_22067,안전교육 및 현장 안전감독 철저.,
TRAIN_22068,"작업 전 안전교육 실시 및 주변 구조물 안전점검, A형 사다리 사용 시 2인 1조 작업, 아웃트리거 설치, 관리감독자 통제를 통한 작업 실시와 건설공구 사용에 관한 안전교육 실시.",
TRAIN_22069,미끄럼 방지 유공계단에 미끄럼방지 스프레이 도포와 자재운반 시 장비 또는 엘리베이터 사용.,
TRAIN_22070,장비운영에 따른 안전교육 실시와 사고예방 미연 방지.,
TRAIN_22071,"작업 전에 안전교육을 실시하여 작업 방법 및 순서를 준수하도록 지시하고, 부상 부위 치료 경과를 주시하며 안전교육을 철저히 실시할 계획.",
TRAIN_22072,거푸집 해체작업 전 십자조인트 체결상태 확인 교육 및 재해사례 공유와 해당 공종 작업 팀의 재해사례 및 재발 방지 대책 교육 실시.,
TRAIN_22073,"재해 재발 방지 대책 토론회 실시와 현장 전근로자 대상 특별안전보건교육 실시, 사고사례 전파 및 예방대책 교육, 응급조치 방법, 비상사태 발생시 보고 체계 및 업무분장 확립, 건설기술진흥법 제67조에 따른 사고사실 국토교통부장관 제출 및 대상현장에 대한 안전관리 철저 당부.",
TRAIN_22074,아웃트리거 사용 장비 받침 등 제반 사항의 철저한 확인과 안전사고 발생에 따른 부산지방고용노동청 조치사항 및 유가족 합의사항의 진행상황 확인 예정.,
TRAIN_22075,작업 안전 교육 실시와 안전교육 철저를 통한 재발 방지 대책.,
TRAIN_22077,사용자 안전교육 실시와 사고 처리 철저를 통한 재발 방지 대책.,
TRAIN_22078,망치질 진행 시 손가락 부상에 대한 교육 실시와 동일 사고 발생 방지를 위한 근로자 교육 실시.,
TRAIN_22079,근로자 재발 방지 교육과 안전관리에 철저하도록 유선상 통보하는 조치 계획.,
TRAIN_22080,현장 안전관리 교육 철저와 공사장 안전조치 및 안전 확인 후 공사 시행.,
TRAIN_22081,"수직재 고정용 철물 보강, 수평 보관, 작업자 휴식공간 확보, 위험성 평가 내용 전파, TBM 시 동시작업에 대한 재해 교육 및 전달, 기둥거푸집 작업 시 사각파이프 및 자재 고정, 관리감독자 간섭 확인, 위험성 평가표 작성 및 전파, 전도 가능 자재의 안전한 보관 및 정리정돈을 포함한 재발 방지 대책과 향후 조치 계획.",
TRAIN_22082,비계 해체 시 근로자의 위치를 수직이 아닌 계단식으로 여유거리를 확보하여 배치하는 대책과 조치 계획.,
TRAIN_22083,작업 전 tbm 활동 시 보안경 착용 여부 확인 및 사용 지속 교육과 보안경 착용 및 사용 준수.,
TRAIN_22084,"안전 담당자가 T.B.M(위험예지 지적 확인) 시 안전을 다시 강조하고, 근로복지공단 성남지사에 산재 신청하여 산재보험으로 치료 비용 처리, 정식 안전 교육 실시, 요양 신청서 접수, 시공사 산업재해보험 가입 상태로 정상 처리되는 계획.",
TRAIN_22085,시스템 비계설치 작업 시 결속 및 접합부 작업구간 1인작업 실시와 동일 재발 예방을 위한 교육 실시.,
TRAIN_22086,작업자들이 안전하게 지상에 내려오고 안전장비를 이용하여 하역할 수 있도록 철저한 안전교육과 조치 실시.,
TRAIN_22087,철근 가공기계에 안전센서 설치와 시공사의 재발방지대책 이행 여부 점검.,
TRAIN_22088,근로자 신규채용 시 건강상태 파악 및 채용 후 정기건강검진과 일상적인 건강상태 확인.,
TRAIN_22089,안전수칙 및 안전교육 실시와 안전교육 철저에 대한 재발 방지 대책.,
TRAIN_22090,"도관전선관 및 자재 운반 시 하부 접근 금지에 대한 특별안전교육 실시와 작업 시 관리감독자 및 신호수 배치를 통한 불안전한 행동 및 상태 제거, 재해자의 코 열상 통원 치료 및 치아 임플란트 병행, 자재 운반 시 특별안전교육 실시 및 관리감독자와 전담신호수 배치를 통한 현장 안전관리 철저.",
TRAIN_22091,안전모와 안전화 착용을 통한 재발 방지 대책과 입원치료를 포함한 향후 조치 계획.,
TRAIN_22092,말비계 사용 시 관리감독 강화와 관리자 상주배치를 통한 재발 방지 대책.,
TRAIN_22093,작업자 교육 및 안전관리 철저와 노동지청 신고 및 산재처리 완료를 통한 재발 방지 대책.,
TRAIN_22094,근로자 안전교육 실시(지하주차장 보행안전 교육),
TRAIN_22095,발파작업 시 근로자 전원 지상부 대피 및 소음 진동 기준치 준수와 산재보험 심사결과에 따른 조치 계획.,
TRAIN_22096,특별안전교육 실시와 사고위험성이 있는 공종에 대한 사전 점검 강화를 통한 안전사고 예방.,
TRAIN_22097,작업순서 인지 교육 실시 및 미인지 시 작업대기 후 정확한 인지 후 작업 수행 계획.,
TRAIN_22098,"작업 전 근로자 TBM, 안전교육 실시 및 사고사례 전파를 통한 재발 방지 대책과 향후 조치 계획.",
TRAIN_22099,근로자 교육 강화 및 작업 전 안전장비 착용을 통한 안전관리 강화와 현장 수시점검을 통한 안전관리 근무실태 지속 점검·관리.,
TRAIN_22100,현장 안전교육 및 지도 점검 강화를 통한 근로자 안전확보 조치와 사고자의 약 3주간 안전가료 조치.,
TRAIN_22101,"사고원인, 현장조치, 향후계획 감리보고 제출통보 및 사고조사와 현장안전조치 완료 후 공사재개 계획.",
TRAIN_22102,"인양로프 전수조사 실시, 손상된 제품 폐기, 후크 안전핀 부착 여부 확인, 근로자의 특별안전교육 실시를 통한 재발 방지 및 향후 조치 계획.",
TRAIN_22103,"자재 운반방법 재교육, 작업구간 정리정돈 실시, 전도 사고사례 교육 및 작업장 정리정돈에 대한 관리감독자 교육과 전파.",
TRAIN_22104,안전보호구 착용 철저와 작업 중 안전의식 상기를 통한 안전교육 실시.,
TRAIN_22105,작업 전 안전교육 강화와 현장 관리 철저를 통한 재발 방지 대책.,
TRAIN_22106,작업자의 부주의 방지를 위한 지속적인 근로자 안전교육 실시,
TRAIN_22107,근로자 교육 실시와 사고 유발 장비 교체를 통한 안전 확보.,
TRAIN_22108,크레인 등으로 자재 고정 후 용단 실시와 안전 교육 및 작업 방법 변경을 통한 재발 방지 대책.,
TRAIN_22109,"작업자 특별안전교육 실시와 적치된 자재 고정상태 확인, 관련작업자 안전교육 및 재해자 상태 지속적 파악.",
TRAIN_22110,"작업 방법 교육 및 관리 철저, 안전수칙 준수, 작업 전 작업구간 주변 위험요소 제거와 차후 동일 작업 및 타 작업 시 작업자 교육 및 주변 위험사항 전파, 확인을 통한 동일한 사고 발생 방지.",
TRAIN_22111,"작업계획 및 안전대책 수립, 밀폐공간 내 작업지휘자 배치, 작업구간 조명기구 설치 조도확보 조치, 밀폐공간 작업전 가설시설물 설치현황 파악 철저 및 안전작업계획 수립.",
TRAIN_22112,안전교육 및 안전작업 지시를 통한 작업전 현장조사의 철저한 수행과 위험요소 제거.,
TRAIN_22113,작업자 안전관리교육 철저와 산재보험처리의 이행.,
TRAIN_22114,"말비계 사용 금지, 틀비계 안전 난간대 및 안전 보호구 착용 후 작업 진행과 근로자의 퇴원 후 통원 치료, 현장에서의 위험물 제거 및 개선 조치, 근로자 안전 교육 실시를 포함한 재발 방지 대책.",
TRAIN_22115,안전교육 및 작업자 안전수칙 준수를 통한 재발 방지 대책 마련.,
TRAIN_22116,"동종의 사고 예방을 위한 특별 안전 교육 실시와 안전 통로 추가 확보, 발밑 위험물 및 안전 통로의 인식 개선, 관리 감독자의 상주 안전 관리 강화 및 안전 관리 책임자의 현장 순찰 강화가 포함된 재발 방지 대책.",
TRAIN_22117,"특별안전교육 실시, 안전화 및 안전모 착용 지시, 시스템비계 작업 시 추락방지 조치, 관련법 위반사항 조사 후 후속조치.",
TRAIN_22118,안전교육을 통한 재발 방지 대책과 작업 중 안전교육 철저한 향후 조치 계획.,
TRAIN_22119,크레인 작업 시 사전 안전교육 강화 및 크레인 위에서 작업 금지 지시.,
TRAIN_22120,"작업지휘자가 항타기 운전원의 작업 진행과 정지를 확인하고 보조근로자가 접근하도록 관리감독을 실시하며, 시공사 및 감리자가 수시로 작업안전수칙 준수 교육을 실시하고 공사현장 관리를 철저히 하는 조치.",
TRAIN_22121,작업자 안전교육 실시와 작업현장 정리를 통한 재발 방지 대책 수립 및 철저한 안전교육 실시.,
TRAIN_22122,안전강화와 안전관리 강화를 통한 재발 방지 대책.,
TRAIN_22123,"안전벨트 고리 체결 일상관리, 멍에재 전수검사, 관리감독자 특별안전 교육 실시.",
TRAIN_22124,안전사고 예방을 위한 안전교육 강화.,
TRAIN_22125,충분한 안전교육 및 장비 사용 방법 숙지 후 작업 진행을 통한 사고 원인 제거.,
TRAIN_22126,"안전사고 예방을 위한 교육 실시, 안전장구류 착용 확인, 2인 1개조 작업 생활화 및 현장 내 안전사고 예방 교육 철저.",
TRAIN_22127,이동식틀비계 조립방법 변경 및 작업자 재교육과 안전교육 철저 요청을 통한 동일 안전사고 발생 방지.,
TRAIN_22128,재발 방지 대책과 향후 조치 계획의 부재.,
TRAIN_22129,"작업자 및 운전원 신호방법 교육 실시와 전담 신호수 배치, 장비 신호수 및 작업팀 교육 실시와 관리감독자 상주배치.",
TRAIN_22130,PSC 해체 전 주변 자재 정리정돈 및 해체 시 해체 자재 보관함 사용과 안전관리 및 교육 철저에 대한 행정지도.,
TRAIN_22131,작업전 유의사항 전파 및 교육 실시를 포함한 산재 조치 완료.,
TRAIN_22132,안전교육 철저와 병원 통원치료를 통한 재발 방지 대책.,
TRAIN_22133,안전교육 철저 및 안전장구 착용 교육을 통한 향후 조치 계획.,
TRAIN_22134,"버팀보 해체작업 중 안전대 부착시설 및 생명줄의 존치를 통한 안전 확보와 작업 전 충분한 안전교육 실시, 개인보호구 착용 점검 및 안전대와 생명줄의 임의해체 금지 교육의 철저함.",
TRAIN_22135,현장 청결 상태 유지를 통한 작업자 안전사고 예방 조치.,
TRAIN_22136,작업자 안전교육 실시,
TRAIN_22137,노면 평탄화 작업 후 손수레 작업 및 안전교육 실시.,
TRAIN_22138,꾸준한 안전교육 및 지도를 통한 안전사고 유의.,
TRAIN_22139,재발 방지를 위한 교육 시행 계획.,
TRAIN_22140,현장 안전교육 실시와 장단기 대책 수립을 통한 재발 방지 대책 마련.,
TRAIN_22141,작업자 안전교육 및 EV층별 안전발판과 작업장 입구 안전난간 설치의 확인점검.,
TRAIN_22142,재해사례 교육과 근로자 안전교육 강화를 통한 근로자 안전의식 고취,
TRAIN_22143,근로자 교육 실시와 작업 전 일일 공구 점검을 통한 동일 사고 재발 방지.,
TRAIN_22144,"장비 신호수의 철저한 작업신호 시행, 장비 운전자와 전체 근로자에게 사고사례 전파 및 특별안전교육 실시와 현장관리자 및 근로자 안전교육 및 재발방지 대책 협의.",
TRAIN_22145,수직 사다리 이용 시 3점 지지 이동과 자체 점검 실시를 통한 재발 방지 대책.,
TRAIN_22146,주변 잔재물 정리 철저 지시,
TRAIN_22147,사전 건강상태 체크와 인부 투입 시 건강상태 체크를 통한 재발 방지 대책.,
TRAIN_22148,공도구 사용 근로자의 올바른 작업방법 숙지 및 실천 관리를 위한 교육 실시.,
TRAIN_22149,당해 사고사례 전파를 통한 안전사고 예지훈련 강화와 건설기계 운전원과 근로자 간 신호체계 긴밀한 유지가 포함된 재발 방지 안전교육 실시.,
TRAIN_22150,"작업 구간 근로자 확인 후 작업 실시, 작업 중 불필요한 근로자 접근 금지, 사고 공종에 대한 특별 교육 실시, 산재 처리 절차 및 피해 보상 협의 추진.",
TRAIN_22151,시스템동바리 설치 순서 준수 및 관리감독자 교육과 안전교육 철저를 통한 재발 방지 대책.,
TRAIN_22152,"철근 절단 작업 시 보안경 착용 의무화, 절단기 방호조치 강화로 절단된 철근 튀는 현상 차단, 일일 작업 전 작업자 TBM 교육 및 확인, 철근 절단 작업 기계 방호시설물 추가 설치, 작업 중 개인 안전 보호구 착용 의무화에 따른 재발 방지 계획 수립 및 실행.",
TRAIN_22153,작업방법에 대한 안전교육 시행과 근로자 안전교육 강화를 통한 재발 방지 대책.,
TRAIN_22154,배관작업 전 기압 여부 확인 및 해당 사고사례 전근로자 전파와 안전관리 철저를 통한 동일사고 발생 방지.,
TRAIN_22155,"작업방법 변경, 작업 전 장비 및 지반상태 검검 후 작업실시, 위험요소 파악 및 근로자 교육 실시와 함께 시공자 및 감리자에게 공사현장 및 안전관리에 철저를 기하도록 통보하는 조치.",
TRAIN_22156,"앙카고리를 거푸집에 연결하여 전도 방지 후 작업하며, 안전관리자의 철저한 현장 관리와 작업자 안전교육 실시를 통한 재발 방지 대책 마련.",
TRAIN_22157,개구부 관리방안 재수립과 근로자 고소작업 시 안전고리 체결 교육을 통한 위험물 관리 요청.,
TRAIN_22158,건축물 및 감리자의 건축현장 안전관리 및 지도 계획 수립과 건축주 및 감리자의 재발 방지 대책 수립 및 이행 요구.,
TRAIN_22159,"작업자들의 이동동선에서 발생할 수 있는 위험요인을 사전에 제거하고, 근로자들에게 자재 및 건설기계를 들고 이동 시 주변을 수시로 확인하도록 지시하며 안정 및 휴식의 필요성을 강조하는 조치.",
TRAIN_22160,작업 전 작업위치 및 도면 확인을 통한 정보 확인 후 작업 투입과 안전관리 재검토를 포함한 재발 방지 대책 실시.,
TRAIN_22161,"개인의 불안전한 행동으로 인한 사고 예방을 위한 개인보호구 지급 및 착용 상태 지속 확인, 감독 시행, 작업 중 보안경 착용 상태 특별 점검 실시, 작업자의 불안전한 행동에 대한 교육 및 개인보호구 착용 관리 철저, 작업 투입 전 해당 작업에 대한 위험 요인 전파 실시.",
TRAIN_22162,현장 주변 정리정돈과 공사구간 미끄럼 방지 대책 강구 및 시공사와 근로자 안전교육 실시.,
TRAIN_22163,"안전시설물 보완, 전담신호수 배치, 관리감독 강화.",
TRAIN_22164,공사 시 안전사항 교육 실시.,
TRAIN_22165,이동중 핸드폰 사용 자제 및 전방 주시 교육을 통한 이동통로 확보와 수시 교육 실시.,
TRAIN_22166,박리제 과다 도포 금지 및 이동통로 확보와 안전교육 실시를 통한 재발 방지 대책.,
TRAIN_22167,작업 시 신중을 기하고 안전조치 및 점검을 철저히 하는 대책.,
TRAIN_22168,붙임 문서 첨부에 따른 재발 방지 대책 및 향후 조치 계획.,
TRAIN_22169,"작업 전 부재의 중량, 형태, 무게중심에 대한 충분한 사전검토와 작업 계획 수립, 근로자 안전교육 강화, 작업 전 장비 및 달기구 사전점검을 통한 적극적인 사고 예방, 불안전한 행동과 무의식 행동 방지를 위한 안전조회 시 수시 교육, 대구국토에서 발주한 전 현장에 유사사례 발생 방지를 위한 전파 및 교육 실시.",
TRAIN_22170,현장안전점검시공전 주의 사항 교육 진행과 병원 치료 완료 후 안전관리 및 교육 강화.,
TRAIN_22171,안전시설물에 대한 정기 점검과 수시 점검 및 관리 실시.,
TRAIN_22172,사고사례 전파와 횡단보도 이용 시 안전수칙 교육 요청에 따른 재발 방지 대책.,
TRAIN_22173,돌풍 등의 기상악화 시 공사 일시 중단과 건설 현장 안전 관리 철저.,
TRAIN_22174,체인블럭 추가 설치를 통한 인양물 하중 분산 및 근로자 작업하중 감소와 재발 방지 대책 이행 여부 수시 점검 계획.,
TRAIN_22175,안전교육 실시와 현장 내 위험요소 점검.,
TRAIN_22176,자재 및 현장 주변 정리 철저 지시와 현장 내 정리 철저.,
TRAIN_22177,자재취급방법 및 사고사례전파에 대한 안전교육 실시.,
TRAIN_22178,작업장 주변 인동선 확보 및 통행로 교육과 자재더미 안전조치 요청을 통한 재발 방지 대책 마련.,
TRAIN_22179,"안전로프 설치, 개인보호구 착용 철저, 안전교육 실시, 자체 안전교육 실시, 재발 방지 대책 수립, 안전점검 시행.",
TRAIN_22180,작업방법 준수와 안전교육 실시를 통한 안전 관리 철저 및 작업자 교육 시행.,
TRAIN_22181,"특별안전교육 실시, 분기별 안전교육, 아침조회 시 각 분야별 작업사항 공유 및 안전교육, 매월 안전캠페인 실시, 2주간 요양 후 재취업계획.",
TRAIN_22182,개구부 및 통로 가설안전난간대 설치 보완과 시스템비계 교체 및 안전교육 강화로 인한 재발 방지 대책.,
TRAIN_22183,특별안전교육 실시와 설치된 작업발판의 임의 해체 및 변경 금지.,
TRAIN_22184,"중량물 인양작업 시 유도로프 사용, 자재 상차작업 전 결속 후 작업 실시, 자재 상차 후 결속하여 전도 및 협착 방지, 특별 안전교육 실시.",
TRAIN_22185,작업자 안전교육 강화와 안전사고 예방을 위한 지속적인 현장관리 실시.,
TRAIN_22186,작업자 안전 교육 강화를 통한 산재처리 예정.,
TRAIN_22187,"양중작업 시 신호자 신호위치 확보 교육, 작업장 미끄러운 물질 제거, 주변 통제 및 정리정돈 실시와 함께 양중작업자에 대한 안전교육과 현장 정리 정돈 매일 실시.",
TRAIN_22188,"작업자 이동 동선에서 콘프레샤 호스 격리와 현장 점검 철저, 개인보호구 착용 및 교육 실시.",
TRAIN_22189,"현장조사와 재발 방지 교육, 현장 점검 및 관계자 대상 재발 방지 교육 실시.",
TRAIN_22190,안전관리 철저에 대한 재발 방지 대책과 향후 조치 계획.,
TRAIN_22192,"근로자의 신호방법 및 절차 숙지, 관리감독자의 밀착 안전관리, 안전보호구 착용 철저, 그리고 재발 방지 대책 수립 후 안전관리 철저.",
TRAIN_22193,사고 재발 방지를 위한 안전교육과 사건 경위 파악 후 부상자의 대한병원 입원 조치.,
TRAIN_22194,현장 내 이동 시 주의 교육과 재발 방지 대책의 요청.,
TRAIN_22195,"토류판 작업 설치 완료로 재발 우려가 없으며, 향후 우기 발생 시 토사 작업 배제 조치와 유사 사고 예방을 위한 흙막이 설치 계획이 수립됨.",
TRAIN_22196,골과 골이 있는 지붕 판넬 이동에 대한 작업 자 부주의 교육 실시 및 근로자 옥상 상부 판넬 이동 작업 전 TBM 실시.,
TRAIN_22197,작업 전 안전관리 및 공사 전 시설물 안전관리 강화.,
TRAIN_22198,"고정전용 철물 사용, 안면 보호대 부착 안전모 착용 및 특별 안전 교육 실시.",
TRAIN_22199,현장안전관리교육의 철저한 시행을 통한 재발 방지 대책.,
TRAIN_22200,공정별 작업 투입전 안전교육 강화와 재발 방지 대책 수립.,
TRAIN_22201,자재 야적 시 작업 반경 내 동시 작업 금지 및 자재 달기 작업 시 두 줄 걸이 이상 사용과 작업 안전 교육 실시.,
TRAIN_22202,안전교육 철저 시행.,
TRAIN_22203,"안전교육 빈도 증가와 현장조사 실시, 사고자 치료 후 퇴원 및 산재처리 예정, 현장대리인 안전교육 실시와 자재정리 지시, 건축공사 관계자 간담회에서 건설안전관리제도 안내 예정.",
TRAIN_22204,근로자 안전교육 실시와 작업현장 정리정돈 철저를 통한 사업장 시설물 정리정돈 및 안전교육 강화.,
TRAIN_22205,안전교육 실시와 안전관리 철저에 대한 재발 방지 대책.,
TRAIN_22206,임시 고정용 수평철근 해체와 이동통로 장애물 제거 활동을 통한 재발 방지 대책과 안전관리에 대한 행정지도 실시.,
TRAIN_22207,계단 식별용 도색 등의 전도 방지 조치와 작업 시 집중력을 높이기 위한 안전 교육 실시를 통한 재발 방지 대책 및 산재 처리 예정과 시인성 확보를 포함한 향후 조치 계획.,
TRAIN_22208,TBM시 사고사례 전파와 2륜차 출퇴근 지양 요청.,
TRAIN_22209,작업자 안전관리의 철저한 시행.,
TRAIN_22210,현장안전관리의 재발 방지 대책과 향후 조치 계획.,
TRAIN_22211,"안전시설물 추가 설치, 안전 사고 예방 교육 실시 및 사고자 입원 치료를 포함한 사고 재발 방지 대책.",
TRAIN_22212,이동간 안전교육 실시 및 현장상태 정리.,
TRAIN_22213,서포트 작업 시 근처 주변 인원 통제와 사용 승인 완료에 따른 향후 조치 계획.,
TRAIN_22214,안전 교육 실시와 철저한 안전 교육을 통한 재발 방지 대책.,
TRAIN_22215,시스템동바리 작업구간 작업발판 설치 후 작업 진행 및 작업 전 TBM 실시를 통한 안전대 체결과 안전사고 예방교육 실시.,
TRAIN_22216,사고사례 전파 및 작업순서 준수 교육 시행과 신규 근로자의 임의 작업 금지.,
TRAIN_22217,"준설선 야간작업자 동선의 사고위험에 대한 위험성 평가와 안전대책 적용, 사고사례 전파 교육을 통한 불안전한 행동으로 인한 사고 재발 방지, 준설선 계단통로 주변 조명 추가 설치 및 미끄럼 방지시설 설치, 주요 이동경로에 전도위험 경고표지 설치.",
TRAIN_22218,안전교육철저와 현장 내 안전관리 교육 실시를 통한 재발 방지 대책.,
TRAIN_22219,법면 터파기 시 충분한 휴식각 확보와 상단의 낙하 및 흘러내릴 위험이 있는 토사 제거 후 작업 실시와 안전관리 강화.,
TRAIN_22220,사고자에 대한 산재처리와 같은 사고의 반복 방지를 위한 현장지도 교육 실시.,
TRAIN_22221,"형틀 자재의 양중 원칙 준수와 작업 시 안전한 자세 유지, 현장 정리 및 관리 철저, 작업 동선 확인과 작업 부위 확보, 자재 상부 운반 시 타워크레인 활용 또는 계단실 이용을 통한 작업 방법 변경.",
TRAIN_22222,"작업자들에게 심적 압박을 느끼지 않도록 하는 교육 실시, 작업장 바닥 정리정돈 및 청소를 통한 기인물에 의한 안전사고 예방, 동일사고 예방을 위한 특별 안전교육 실시 및 고위험작업 안전관리 강화.",
TRAIN_22223,"철골 인양용 고리의 수평 유지 점검 및 결속체결, 용접부 견고성 확인과 인양용 로프의 상태 점검, 현장 안전교육 실시 등의 재발 방지 대책.",
TRAIN_22224,형틀목수의 형틀작업 시 보안경 착용과 행정지도의 시행.,
TRAIN_22225,안전교육과 안전관리 철저를 통한 재발 방지 대책.,
TRAIN_22226,현장 안전관리 및 안전교육 강화 실시.,
TRAIN_22227,"거푸집 설치작업 시 보안경 착용, 사전 위험성 평가 및 안전교육 실시, 지속적 관리감독, 현장 특별안전점검 및 안전교육 실시를 통한 동종 및 유사재해 방지.",
